,GEOID,GEO.display-label,tot_educ,educ_0,educ_1,educ_2,educ_3,educ_4,educ_5,educ_6,educ_7,educ_8,educ_9,educ_10,educ_11,educ_12,educ_13,educ_13.5,educ_14,educ_14.5,educ_15,educ_16,educ_18,educ_20,educ_23,reduc_0,reduc_1,reduc_2,reduc_3,reduc_4,reduc_5,reduc_6,reduc_7,reduc_8,reduc_9,reduc_10,reduc_11,reduc_12,reduc_13,reduc_13.5,reduc_14,reduc_14.5,reduc_15,reduc_16,reduc_18,reduc_20,reduc_23,NTACode
678,36047040100,"Census Tract 401, Kings County, New York",1967,64,0,0,0,0,0,13,1,143,0,29,25,65,87,0,634,95,199,172,344,81,15,0.0325368581596,0.0,0.0,0.0,0.0,0.0,0.00660904931368,0.000508388408744,0.0726995424504,0.0,0.0147432638536,0.0127097102186,0.0330452465684,0.0442297915608,0.0,0.322318251144,0.0482968988307,0.10116929334,0.087442806304,0.174885612608,0.0411794611083,0.00762582613116,BK78
679,36047040200,"Census Tract 402, Kings County, New York",1895,62,0,0,16,0,0,16,24,15,17,89,123,22,55,89,763,15,107,87,279,109,7,0.0327176781003,0.0,0.0,0.00844327176781,0.0,0.0,0.00844327176781,0.0126649076517,0.00791556728232,0.0089709762533,0.0469656992084,0.064907651715,0.0116094986807,0.0290237467018,0.0469656992084,0.402638522427,0.00791556728232,0.0564643799472,0.0459102902375,0.147229551451,0.0575197889182,0.00369393139842,BK29
680,36047040300,"Census Tract 403, Kings County, New York",2105,38,0,0,0,0,0,0,52,22,49,22,98,100,65,58,769,110,228,148,180,153,13,0.0180522565321,0.0,0.0,0.0,0.0,0.0,0.0,0.024703087886,0.0104513064133,0.0232779097387,0.0104513064133,0.0465558194774,0.0475059382423,0.0308788598575,0.0275534441805,0.365320665083,0.0522565320665,0.108313539192,0.0703087885986,0.0855106888361,0.0726840855107,0.0061757719715,BK78
681,36047040400,"Census Tract 404, Kings County, New York",1873,82,0,0,0,0,0,5,8,30,0,26,27,88,21,105,657,52,84,203,300,185,0,0.0437800320342,0.0,0.0,0.0,0.0,0.0,0.00266951414842,0.00427122263748,0.0160170848905,0.0,0.0138814735718,0.0144153764015,0.0469834490123,0.0112119594234,0.0560597971169,0.350774159103,0.0277629471436,0.0448478376935,0.108382274426,0.160170848905,0.0987720234917,0.0,BK29
682,36047040500,"Census Tract 405, Kings County, New York",902,15,0,0,0,0,11,0,40,0,3,20,27,9,53,0,266,68,139,97,98,56,0,0.0166297117517,0.0,0.0,0.0,0.0,0.0121951219512,0.0,0.0443458980044,0.0,0.00332594235033,0.0221729490022,0.029933481153,0.009977827051,0.0587583148559,0.0,0.294900221729,0.0753880266075,0.154101995565,0.107538802661,0.108647450111,0.0620842572062,0.0,BK78
683,36047040600,"Census Tract 406, Kings County, New York",2052,65,0,0,0,0,0,6,19,0,0,102,55,162,26,53,779,45,183,116,386,39,16,0.0316764132554,0.0,0.0,0.0,0.0,0.0,0.00292397660819,0.00925925925926,0.0,0.0,0.0497076023392,0.0268031189084,0.0789473684211,0.0126705653021,0.025828460039,0.37962962963,0.0219298245614,0.0891812865497,0.056530214425,0.188109161793,0.0190058479532,0.00779727095517,BK29
684,36047040700,"Census Tract 407, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,BK99
685,36047040800,"Census Tract 408, Kings County, New York",2287,116,0,0,0,19,18,0,7,30,8,9,51,185,66,115,899,22,155,62,354,164,7,0.0507214691736,0.0,0.0,0.0,0.0083078268474,0.0078705728028,0.0,0.0030607783122,0.013117621338,0.0034980323568,0.0039352864014,0.0222999562746,0.080891998251,0.0288587669436,0.050284215129,0.393091386095,0.0096195889812,0.067774376913,0.0271097507652,0.154787931788,0.0717096633144,0.0030607783122,BK29
686,36047040900,"Census Tract 409, Kings County, New York",2257,158,0,0,0,22,25,67,75,135,77,63,80,94,143,158,464,28,209,174,215,70,0,0.0700044306602,0.0,0.0,0.0,0.0097474523704,0.0110766504209,0.029685423128,0.0332299512627,0.0598139122729,0.0341160832964,0.0279131590607,0.0354452813469,0.0416482055826,0.0633584404076,0.0700044306602,0.205582631812,0.0124058484714,0.0926007975188,0.0770934869296,0.0952591936198,0.0310146211786,0.0,BK77
687,36047041000,"Census Tract 410, Kings County, New York",1323,31,0,0,0,0,40,0,13,13,21,0,28,34,56,36,452,64,143,39,221,129,3,0.0234315948602,0.0,0.0,0.0,0.0,0.0302343159486,0.0,0.0098261526833,0.0098261526833,0.015873015873,0.0,0.021164021164,0.0256991685563,0.042328042328,0.0272108843537,0.341647770219,0.0483749055178,0.108087679516,0.0294784580499,0.167044595616,0.0975056689342,0.00226757369615,BK29
688,36047041100,"Census Tract 411, Kings County, New York",1826,8,0,0,0,18,61,64,32,34,38,64,41,97,26,88,584,76,220,164,192,19,0,0.00438116100767,0.0,0.0,0.0,0.00985761226725,0.0334063526835,0.0350492880613,0.0175246440307,0.0186199342826,0.0208105147864,0.0350492880613,0.0224534501643,0.053121577218,0.0142387732749,0.0481927710843,0.31982475356,0.0416210295728,0.120481927711,0.0898138006572,0.105147864184,0.0104052573932,0.0,BK78
689,36047041200,"Census Tract 412, Kings County, New York",1794,121,0,0,0,6,24,0,3,41,0,11,39,20,63,20,514,37,222,223,199,228,23,0.0674470457079,0.0,0.0,0.0,0.00334448160535,0.0133779264214,0.0,0.00167224080268,0.0228539576366,0.0,0.00613154960981,0.0217391304348,0.0111482720178,0.0351170568562,0.0111482720178,0.286510590858,0.020624303233,0.123745819398,0.124303232999,0.110925306577,0.127090301003,0.0128205128205,BK29
690,36047041300,"Census Tract 413, Kings County, New York",2322,81,0,0,20,0,52,153,76,79,81,75,59,55,83,126,602,39,272,135,296,31,7,0.0348837209302,0.0,0.0,0.00861326442722,0.0,0.0223944875108,0.0658914728682,0.0327304048234,0.0340223944875,0.0348837209302,0.0322997416021,0.0254091300603,0.0236864771748,0.035745047373,0.0542635658915,0.259259259259,0.0167958656331,0.11714039621,0.0581395348837,0.127476313523,0.0133505598622,0.00301464254953,BK78
691,36047041401,"Census Tract 414.01, Kings County, New York",979,23,0,0,0,0,0,0,6,0,0,8,9,26,11,16,301,19,318,28,150,59,5,0.023493360572,0.0,0.0,0.0,0.0,0.0,0.0,0.00612870275792,0.0,0.0,0.00817160367722,0.00919305413687,0.026557711951,0.0112359550562,0.0163432073544,0.307456588355,0.0194075587334,0.32482124617,0.0286006128703,0.153217568948,0.0602655771195,0.00510725229826,BK25
692,36047041402,"Census Tract 414.02, Kings County, New York",1233,5,0,0,0,0,15,0,0,3,0,24,0,28,8,43,350,29,280,57,302,66,23,0.00405515004055,0.0,0.0,0.0,0.0,0.0121654501217,0.0,0.0,0.00243309002433,0.0,0.0194647201946,0.0,0.0227088402271,0.00648824006488,0.0348742903487,0.283860502839,0.0235198702352,0.227088402271,0.0462287104623,0.244931062449,0.0535279805353,0.0186536901865,BK25
693,36047041500,"Census Tract 415, Kings County, New York",2915,61,0,0,0,0,40,12,0,41,25,117,72,173,249,181,888,97,263,210,342,144,0,0.0209262435678,0.0,0.0,0.0,0.0,0.0137221269297,0.0041166380789,0.0,0.0140651801029,0.00857632933105,0.0401372212693,0.0246998284734,0.0593481989708,0.0854202401372,0.0620926243568,0.304631217839,0.0332761578045,0.0902229845626,0.0720411663808,0.117324185249,0.0493996569468,0.0,BK78
694,36047041600,"Census Tract 416, Kings County, New York",1538,31,0,0,0,0,14,10,10,95,11,10,30,4,5,69,659,39,171,70,219,91,0,0.020156046814,0.0,0.0,0.0,0.0,0.00910273081925,0.00650195058518,0.00650195058518,0.0617685305592,0.00715214564369,0.00650195058518,0.0195058517555,0.00260078023407,0.00325097529259,0.0448634590377,0.428478543563,0.0253576072822,0.111183355007,0.0455136540962,0.142392717815,0.0591677503251,0.0,BK25
695,36047041700,"Census Tract 417, Kings County, New York",2121,84,0,0,0,12,93,41,24,131,86,9,157,138,24,116,573,30,253,60,234,56,0,0.039603960396,0.0,0.0,0.0,0.00565770862801,0.043847241867,0.019330504479,0.011315417256,0.0617633191891,0.040546911834,0.004243281471,0.0740216878831,0.0650636492221,0.011315417256,0.0546911834041,0.270155586987,0.01414427157,0.119283356907,0.02828854314,0.110325318246,0.026402640264,0.0,BK78
696,36047041800,"Census Tract 418, Kings County, New York",1130,15,0,0,0,1,5,14,0,0,31,2,14,35,15,40,469,58,104,25,156,142,4,0.0132743362832,0.0,0.0,0.0,0.000884955752212,0.00442477876106,0.012389380531,0.0,0.0,0.0274336283186,0.00176991150442,0.012389380531,0.0309734513274,0.0132743362832,0.0353982300885,0.415044247788,0.0513274336283,0.0920353982301,0.0221238938053,0.138053097345,0.125663716814,0.00353982300885,BK25
697,36047041900,"Census Tract 419, Kings County, New York",2199,52,0,0,30,0,30,20,9,117,43,89,25,104,94,94,674,20,364,102,244,88,0,0.0236471123238,0.0,0.0,0.0136425648022,0.0,0.0136425648022,0.00909504320146,0.00409276944065,0.0532060027285,0.0195543428831,0.0404729422465,0.0113688040018,0.0472942246476,0.0427467030468,0.0427467030468,0.306502955889,0.00909504320146,0.165529786266,0.0463847203274,0.110959527058,0.0400181900864,0.0,BK78
698,36047042000,"Census Tract 420, Kings County, New York",1041,21,0,0,0,0,0,0,0,19,21,0,7,67,22,20,383,38,159,28,154,71,31,0.0201729106628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182516810759,0.0201729106628,0.0,0.00672430355427,0.0643611911623,0.0211335254563,0.0192122958694,0.367915465898,0.0365033621518,0.152737752161,0.0268972142171,0.147934678194,0.0682036503362,0.0297790585975,BK25
699,36047042100,"Census Tract 421, Kings County, New York",2532,161,0,0,7,38,59,53,37,365,59,49,79,118,36,47,722,66,217,66,273,80,0,0.0635860979463,0.0,0.0,0.00276461295419,0.0150078988942,0.0233017377567,0.0209320695103,0.0146129541864,0.144154818325,0.0233017377567,0.0193522906793,0.0312006319115,0.0466034755134,0.0142180094787,0.0185624012638,0.285150078989,0.0260663507109,0.0857030015798,0.0260663507109,0.107819905213,0.0315955766193,0.0,BK78
700,36047042200,"Census Tract 422, Kings County, New York",2089,18,0,0,0,0,0,26,0,57,28,117,67,67,0,110,466,163,244,74,453,188,11,0.00861656294878,0.0,0.0,0.0,0.0,0.0,0.0124461464816,0.0,0.0272857826711,0.0134035423648,0.0560076591671,0.0320727620871,0.0320727620871,0.0,0.0526567735759,0.223073240785,0.0780277644806,0.11680229775,0.0354236476783,0.216850167544,0.0899952130206,0.00526567735759,BK25
701,36047042300,"Census Tract 423, Kings County, New York",2899,122,0,0,51,45,22,106,96,361,70,86,138,234,92,151,445,35,322,68,320,128,7,0.0420834770611,0.0,0.0,0.0175922731977,0.0155225939979,0.00758882373232,0.0365643325285,0.0331148671956,0.124525698517,0.0241462573301,0.0296654018627,0.0476026215937,0.0807174887892,0.0317350810624,0.0520869265264,0.153501207313,0.0120731286651,0.111072783719,0.0234563642635,0.110382890652,0.0441531562608,0.00241462573301,BK78
702,36047042400,"Census Tract 424, Kings County, New York",2352,151,0,0,0,0,0,18,8,88,24,79,53,68,29,56,616,64,162,102,493,324,17,0.0642006802721,0.0,0.0,0.0,0.0,0.0,0.00765306122449,0.00340136054422,0.0374149659864,0.0102040816327,0.0335884353741,0.0225340136054,0.0289115646259,0.0123299319728,0.0238095238095,0.261904761905,0.0272108843537,0.0688775510204,0.0433673469388,0.209608843537,0.137755102041,0.00722789115646,BK29
703,36047042500,"Census Tract 425, Kings County, New York",1607,17,0,0,0,28,0,0,21,80,45,49,70,30,47,26,320,43,232,161,324,114,0,0.0105787181083,0.0,0.0,0.0,0.0174237710019,0.0,0.0,0.0130678282514,0.0497822028625,0.0280024891101,0.0304915992533,0.0435594275047,0.0186683260734,0.0292470441817,0.0161792159303,0.19912881145,0.0267579340386,0.144368388301,0.100186683261,0.201617921593,0.070939639079,0.0,BK78
704,36047042600,"Census Tract 426, Kings County, New York",3248,258,0,0,0,36,0,39,43,147,12,39,164,220,56,141,861,158,207,250,470,137,10,0.0794334975369,0.0,0.0,0.0,0.0110837438424,0.0,0.0120073891626,0.0132389162562,0.0452586206897,0.00369458128079,0.0120073891626,0.0504926108374,0.0677339901478,0.0172413793103,0.0434113300493,0.265086206897,0.048645320197,0.0637315270936,0.0769704433498,0.144704433498,0.0421798029557,0.00307881773399,BK29
705,36047042700,"Census Tract 427, Kings County, New York",3511,146,0,14,32,12,27,161,100,697,10,77,169,106,76,172,632,90,228,76,444,242,0,0.0415835944175,0.0,0.00398746795785,0.00911421247508,0.00341782967815,0.00769011677585,0.0458558815152,0.0284819139846,0.198518940473,0.00284819139846,0.0219310737682,0.048134434634,0.0301908288237,0.0216462546283,0.0489888920535,0.180005696383,0.0256337225862,0.0649387638849,0.0216462546283,0.126459698092,0.0689262318428,0.0,BK77
706,36047042800,"Census Tract 428, Kings County, New York",2939,74,0,0,0,19,16,0,16,86,17,34,6,152,58,91,942,68,191,250,573,300,46,0.0251786321878,0.0,0.0,0.0,0.00646478394012,0.00544402858115,0.0,0.00544402858115,0.0292616536237,0.00578428036747,0.0115685607349,0.00204151071793,0.0517182715209,0.0197346036067,0.0309629125553,0.320517182715,0.0231371214699,0.0649880911875,0.0850629465805,0.194964273562,0.102075535897,0.0156515821708,BK29
707,36047042900,"Census Tract 429, Kings County, New York",3787,218,0,0,75,69,110,103,147,712,34,166,122,89,191,198,662,135,243,34,290,189,0,0.0575653551624,0.0,0.0,0.019804594666,0.0182202270927,0.0290467388434,0.0271983100079,0.0388170055453,0.188011618696,0.00897808291524,0.0438341695273,0.03221547399,0.0235014523369,0.0504357010827,0.0522841299181,0.174808555585,0.0356482703987,0.0641668867177,0.00897808291524,0.0765777660417,0.0499075785582,0.0,BK77
708,36047043000,"Census Tract 430, Kings County, New York",2311,107,0,0,0,32,0,0,18,61,25,39,91,23,31,117,660,24,117,274,388,304,0,0.0463003028992,0.0,0.0,0.0,0.0138468195586,0.0,0.0,0.00778883600173,0.0263954997836,0.0108178277802,0.0168758113371,0.0393768931199,0.00995240155777,0.0134141064474,0.0506274340113,0.285590653397,0.010385114669,0.0506274340113,0.118563392471,0.167892687148,0.131544785807,0.0,BK29
709,36047043100,"Census Tract 431, Kings County, New York",3265,126,0,0,46,112,32,25,107,454,86,158,194,215,37,145,602,39,309,76,462,31,9,0.0385911179173,0.0,0.0,0.014088820827,0.0343032159265,0.00980091883614,0.00765696784074,0.0327718223583,0.139050535988,0.0263399693721,0.0483920367534,0.0594180704441,0.0658499234303,0.0113323124043,0.0444104134763,0.184379785605,0.0119448698315,0.0946401225115,0.0232771822358,0.141500765697,0.00949464012251,0.00275650842266,BK77
710,36047043200,"Census Tract 432, Kings County, New York",3123,168,8,20,0,0,24,21,62,188,37,120,114,68,62,171,818,57,200,196,496,275,18,0.0537944284342,0.00256163944925,0.00640409862312,0.0,0.0,0.00768491834774,0.00672430355427,0.0198527057317,0.0601985270573,0.0118475824528,0.0384245917387,0.0365033621518,0.0217739353186,0.0198527057317,0.0547550432277,0.261927633686,0.0182516810759,0.0640409862312,0.0627601665066,0.158821645853,0.0880563560679,0.00576368876081,BK29
711,36047043300,"Census Tract 433, Kings County, New York",2506,115,0,0,0,11,33,0,123,406,48,101,165,79,182,106,415,38,139,126,328,91,0,0.0458898643256,0.0,0.0,0.0,0.00438946528332,0.01316839585,0.0,0.0490822027135,0.162011173184,0.0191540303272,0.0403032721468,0.0658419792498,0.0315243415802,0.072625698324,0.0422984836393,0.165602553871,0.0151636073424,0.0554668794892,0.0502793296089,0.130885873903,0.036312849162,0.0,BK77
712,36047043400,"Census Tract 434, Kings County, New York",2530,53,9,0,6,50,0,16,9,79,16,70,117,41,9,77,693,52,252,191,483,293,14,0.0209486166008,0.00355731225296,0.0,0.00237154150198,0.0197628458498,0.0,0.00632411067194,0.00355731225296,0.0312252964427,0.00632411067194,0.0276679841897,0.0462450592885,0.0162055335968,0.00355731225296,0.0304347826087,0.273913043478,0.0205533596838,0.099604743083,0.0754940711462,0.190909090909,0.11581027668,0.00553359683794,BK29
713,36047043500,"Census Tract 435, Kings County, New York",3065,102,0,9,29,34,95,42,94,194,111,92,78,78,133,198,749,96,403,169,311,48,0,0.0332789559543,0.0,0.00293637846656,0.0094616639478,0.0110929853181,0.0309951060359,0.0137030995106,0.0306688417618,0.063295269168,0.0362153344209,0.0300163132137,0.0254486133768,0.0254486133768,0.0433931484502,0.0646003262643,0.244371941272,0.03132137031,0.131484502447,0.0551386623165,0.101468189233,0.015660685155,0.0,BK77
714,36047043600,"Census Tract 436, Kings County, New York",3236,40,0,26,0,0,0,0,25,73,6,108,74,191,15,230,982,78,160,188,657,366,17,0.0123609394314,0.0,0.00803461063041,0.0,0.0,0.0,0.0,0.00772558714462,0.0225587144623,0.00185414091471,0.0333745364648,0.0228677379481,0.0590234857849,0.00463535228677,0.0710754017305,0.303461063041,0.0241038318912,0.0494437577256,0.0580964153276,0.203028430161,0.113102595797,0.00525339925834,BK29
715,36047043700,"Census Tract 437, Kings County, New York",3435,65,0,0,0,63,80,41,30,199,48,66,177,95,165,344,769,63,436,185,397,212,0,0.018922852984,0.0,0.0,0.0,0.0183406113537,0.0232896652111,0.0119359534207,0.00873362445415,0.0579330422125,0.0139737991266,0.0192139737991,0.0515283842795,0.0276564774381,0.0480349344978,0.100145560408,0.223871906841,0.0183406113537,0.1269286754,0.0538573508006,0.11557496361,0.0617176128093,0.0,BK77
716,36047043800,"Census Tract 438, Kings County, New York",1778,66,0,12,0,29,29,0,16,6,6,69,59,73,45,82,416,92,101,149,365,140,23,0.037120359955,0.0,0.00674915635546,0.0,0.0163104611924,0.0163104611924,0.0,0.00899887514061,0.00337457817773,0.00337457817773,0.0388076490439,0.033183352081,0.041057367829,0.025309336333,0.0461192350956,0.233970753656,0.0517435320585,0.0568053993251,0.0838020247469,0.205286839145,0.0787401574803,0.0129358830146,BK46
717,36047043900,"Census Tract 439, Kings County, New York",2707,158,0,0,0,12,19,47,135,232,61,82,175,146,68,151,722,26,218,114,182,159,0,0.0583671961581,0.0,0.0,0.0,0.00443295160694,0.00701884004433,0.0173623937939,0.0498707055781,0.0857037310676,0.0225341706686,0.0302918359808,0.0646472109346,0.0539342445512,0.025120059106,0.0557813077207,0.266715921685,0.00960472848171,0.0805319541928,0.042113040266,0.067233099372,0.058736608792,0.0,BK77
718,36047044000,"Census Tract 440, Kings County, New York",1537,24,11,0,0,0,13,18,0,70,0,7,16,55,0,54,524,41,100,129,318,143,14,0.0156148340924,0.00715679895901,0.0,0.0,0.0,0.00845803513338,0.0117111255693,0.0,0.0455432661028,0.0,0.00455432661028,0.0104098893949,0.0357839947951,0.0,0.0351333767079,0.340923877684,0.0266753415745,0.0650618087183,0.0839297332466,0.206896551724,0.0930383864671,0.00910865322056,BK46
719,36047044100,"Census Tract 441, Kings County, New York",3907,183,0,0,0,132,177,38,101,836,77,62,265,167,129,192,664,83,174,104,411,112,0,0.0468390069107,0.0,0.0,0.0,0.0337855131815,0.0453033017661,0.00972613258254,0.025851036601,0.213974916816,0.0197082160225,0.015868953161,0.0678269772204,0.0427437931917,0.0330176606092,0.0491425646276,0.169951369337,0.0212439211671,0.0445354491938,0.0266188891733,0.105195802406,0.0286664960328,0.0,BK77
720,36047044200,"Census Tract 442, Kings County, New York",1486,0,0,0,15,0,5,0,42,0,25,32,0,0,0,19,420,26,188,100,312,288,14,0.0,0.0,0.0,0.0100942126514,0.0,0.00336473755047,0.0,0.028263795424,0.0,0.0168236877524,0.021534320323,0.0,0.0,0.0,0.0127860026918,0.28263795424,0.0174966352624,0.126514131898,0.0672947510094,0.209959623149,0.193808882907,0.00942126514132,BK46
721,36047044300,"Census Tract 443, Kings County, New York",3705,186,0,0,15,24,47,49,103,678,108,162,144,175,239,123,475,96,262,183,446,160,30,0.0502024291498,0.0,0.0,0.00404858299595,0.00647773279352,0.012685560054,0.0132253711201,0.0278002699055,0.182995951417,0.0291497975709,0.0437246963563,0.0388663967611,0.0472334682861,0.0645074224022,0.0331983805668,0.128205128205,0.0259109311741,0.0707152496626,0.0493927125506,0.120377867746,0.0431848852901,0.0080971659919,BK77
722,36047044400,"Census Tract 444, Kings County, New York",1964,45,0,0,0,0,23,0,14,0,0,65,5,15,0,11,535,113,317,111,458,226,26,0.0229124236253,0.0,0.0,0.0,0.0,0.0117107942974,0.0,0.0071283095723,0.0,0.0,0.0330957230143,0.00254582484725,0.00763747454175,0.0,0.00560081466395,0.272403258656,0.0575356415479,0.161405295316,0.056517311609,0.233197556008,0.115071283096,0.0132382892057,BK46
723,36047044500,"Census Tract 445, Kings County, New York",2996,56,0,0,45,10,13,38,90,274,62,61,189,98,46,243,659,42,153,115,597,205,0,0.018691588785,0.0,0.0,0.0150200267023,0.00333778371162,0.0043391188251,0.0126835781041,0.0300400534045,0.0914552736983,0.020694259012,0.0203604806409,0.0630841121495,0.0327102803738,0.0153538050734,0.0811081441923,0.219959946595,0.0140186915888,0.0510680907877,0.0383845126836,0.199265687583,0.0684245660881,0.0,BK77
724,36047044600,"Census Tract 446, Kings County, New York",1427,54,0,5,0,28,0,0,26,51,0,50,77,28,14,95,292,12,84,36,257,260,58,0.0378416257884,0.0,0.00350385423966,0.0,0.0196215837421,0.0,0.0,0.0182200420463,0.0357393132446,0.0,0.0350385423966,0.0539593552908,0.0196215837421,0.00981079187106,0.0665732305536,0.204625087596,0.00840925017519,0.0588647512263,0.0252277505256,0.180098107919,0.182200420463,0.0406447091801,BK88
725,36047044700,"Census Tract 447, Kings County, New York",1532,18,0,0,23,0,0,27,34,84,43,53,0,104,79,18,408,10,123,103,261,138,6,0.0117493472585,0.0,0.0,0.0150130548303,0.0,0.0,0.0176240208877,0.0221932114883,0.0548302872063,0.0280678851175,0.0345953002611,0.0,0.0678851174935,0.0515665796345,0.0117493472585,0.266318537859,0.0065274151436,0.0802872062663,0.0672323759791,0.170365535248,0.0900783289817,0.00391644908616,BK77
